spent-media,temp(G),species,od,time point,,
BB19_16,15,BB13_09(BB19_16),0.2105,118,,
BB19_16,15,BB13_09(BB19_16),0.218,124,,
BB19_16,18,BB13_09(BB19_16),0.00045,0,,
BB19_16,18,BB13_09(BB19_16),0.08355,15,,
BB19_16,18,BB13_09(BB19_16),0.12275,21,,
BB19_16,18,BB13_09(BB19_16),0.12985,27,,
BB19_16,18,BB13_09(BB19_16),0.15685,39,,
BB19_16,18,BB13_09(BB19_16),0.14985,45,,
BB19_16,18,BB13_09(BB19_16),0.1476,51,,
BB19_16,18,BB13_09(BB19_16),0.14755,63,,
BB19_16,18,BB13_09(BB19_16),0.1564,69,,
BB19_16,18,BB13_09(BB19_16),0.16485,75,,
BB19_16,18,BB13_09(BB19_16),0.17725,87,,
BB19_16,18,BB13_09(BB19_16),0.18245,93,,
BB19_16,18,BB13_09(BB19_16),0.19755,111,,
BB19_16,18,BB13_09(BB19_16),0.2031,117,,
BB19_16,18,BB13_09(BB19_16),0.20535,123,,
BB19_16,21,BB13_09(BB19_16),-0.001733333,0,,
BB19_16,21,BB13_09(BB19_16),0.1275,15,,
BB19_16,21,BB13_09(BB19_16),0.146633333,21,,
BB19_16,21,BB13_09(BB19_16),0.144,27,,
BB19_16,21,BB13_09(BB19_16),0.131666667,39,,
BB19_16,21,BB13_09(BB19_16),0.125466667,45,,
BB19_16,21,BB13_09(BB19_16),0.1263,51,,
BB19_16,21,BB13_09(BB19_16),0.1451,63,,
BB19_16,21,BB13_09(BB19_16),0.1523,69,,
BB19_16,21,BB13_09(BB19_16),0.154666667,75,,
BB19_16,21,BB13_09(BB19_16),0.171666667,87,,
BB19_16,21,BB13_09(BB19_16),0.170066667,93,,
BB19_16,21,BB13_09(BB19_16),0.1869,111,,
BB19_16,21,BB13_09(BB19_16),0.1707,117,,
BB19_16,21,BB13_09(BB19_16),0.164633333,123,,
BB19_16,25,BB13_09(BB19_16),0.00275,0,,
BB19_16,25,BB13_09(BB19_16),0.105666667,14,,
BB19_16,25,BB13_09(BB19_16),0.142916667,20,,
BB19_16,25,BB13_09(BB19_16),0.168416667,26,,
BB19_16,25,BB13_09(BB19_16),0.178666667,38,,
BB19_16,25,BB13_09(BB19_16),0.2045,44,,
BB19_16,25,BB13_09(BB19_16),0.225833333,50,,
BB19_16,25,BB13_09(BB19_16),0.232333333,62,,
BB19_16,25,BB13_09(BB19_16),0.243583333,68,,
BB19_16,25,BB13_09(BB19_16),0.248,74,,
BB19_16,25,BB13_09(BB19_16),0.27,86,,
BB19_16,25,BB13_09(BB19_16),0.26775,92,,
BB19_16,25,BB13_09(BB19_16),0.280583333,110,,
BB19_16,25,BB13_09(BB19_16),0.311166667,116,,
BB19_16,25,BB13_09(BB19_16),0.32925,122,,
BB19_16,12,SP03_02(BB19_16),-0.00003,0,,
BB19_16,12,SP03_02(BB19_16),0.099866667,17,,
BB19_16,12,SP03_02(BB19_16),0.1742,23,,
BB19_16,12,SP03_02(BB19_16),0.2156,29,,
BB19_16,12,SP03_02(BB19_16),0.192366667,41,,
BB19_16,12,SP03_02(BB19_16),0.1853,47,,
BB19_16,12,SP03_02(BB19_16),0.174766667,53,,
BB19_16,12,SP03_02(BB19_16),0.184033333,65,,
BB19_16,12,SP03_02(BB19_16),0.181633333,71,,
BB19_16,12,SP03_02(BB19_16),0.1835,77,,
BB19_16,12,SP03_02(BB19_16),0.204,89,,
BB19_16,12,SP03_02(BB19_16),0.21,95,,
BB19_16,12,SP03_02(BB19_16),0.2417,113,,
BB19_16,12,SP03_02(BB19_16),0.229533333,119,,
BB19_16,12,SP03_02(BB19_16),0.221566667,125,,
BB19_16,15,SP03_02(BB19_16),0.000666667,0,,
BB19_16,15,SP03_02(BB19_16),0.104166667,16,,
BB19_16,15,SP03_02(BB19_16),0.1615,22,,
BB19_16,15,SP03_02(BB19_16),0.190666667,28,,
BB19_16,15,SP03_02(BB19_16),0.225333333,40,,
BB19_16,15,SP03_02(BB19_16),0.213333333,46,,
BB19_16,15,SP03_02(BB19_16),0.2185,52,,
BB19_16,15,SP03_02(BB19_16),0.205666667,64,,
BB19_16,15,SP03_02(BB19_16),0.206833333,70,,
BB19_16,15,SP03_02(BB19_16),0.206,76,,
BB19_16,15,SP03_02(BB19_16),0.206166667,88,,
BB19_16,15,SP03_02(BB19_16),0.210166667,94,,
BB19_16,15,SP03_02(BB19_16),0.208,112,,
BB19_16,15,SP03_02(BB19_16),0.206333333,118,,
BB19_16,15,SP03_02(BB19_16),0.212333333,124,,
BB19_16,18,SP03_02(BB19_16),0.00245,0,,
BB19_16,18,SP03_02(BB19_16),0.10755,15,,
BB19_16,18,SP03_02(BB19_16),0.15855,21,,
BB19_16,18,SP03_02(BB19_16),0.14705,27,,
BB19_16,18,SP03_02(BB19_16),0.12125,39,,
BB19_16,18,SP03_02(BB19_16),0.12045,45,,
BB19_16,18,SP03_02(BB19_16),0.122,51,,
BB19_16,18,SP03_02(BB19_16),0.12455,63,,
BB19_16,18,SP03_02(BB19_16),0.1318,69,,
BB19_16,18,SP03_02(BB19_16),0.13845,75,,
BB19_16,18,SP03_02(BB19_16),0.16645,87,,
BB19_16,18,SP03_02(BB19_16),0.16525,93,,
BB19_16,18,SP03_02(BB19_16),0.19255,111,,
BB19_16,18,SP03_02(BB19_16),0.1871,117,,
BB19_16,18,SP03_02(BB19_16),0.18195,123,,
BB19_16,21,SP03_02(BB19_16),0.000666667,0,,
BB19_16,21,SP03_02(BB19_16),0.1207,15,,
BB19_16,21,SP03_02(BB19_16),0.146033333,21,,
BB19_16,21,SP03_02(BB19_16),0.1396,27,,
BB19_16,21,SP03_02(BB19_16),0.131866667,39,,
BB19_16,21,SP03_02(BB19_16),0.132666667,45,,
BB19_16,21,SP03_02(BB19_16),0.1317,51,,
BB19_16,21,SP03_02(BB19_16),0.1477,63,,
BB19_16,21,SP03_02(BB19_16),0.1509,69,,
BB19_16,21,SP03_02(BB19_16),0.162866667,75,,
BB19_16,21,SP03_02(BB19_16),0.195266667,87,,
BB19_16,21,SP03_02(BB19_16),0.192666667,93,,
BB19_16,21,SP03_02(BB19_16),0.2039,111,,
BB19_16,21,SP03_02(BB19_16),0.1831,117,,
BB19_16,21,SP03_02(BB19_16),0.173433333,123,,
BB19_16,25,SP03_02(BB19_16),0.004166667,0,,
BB19_16,25,SP03_02(BB19_16),0.1235,14,,
BB19_16,25,SP03_02(BB19_16),0.150333333,20,,
BB19_16,25,SP03_02(BB19_16),0.139,26,,
BB19_16,25,SP03_02(BB19_16),0.112166667,38,,
BB19_16,25,SP03_02(BB19_16),0.118,44,,
BB19_16,25,SP03_02(BB19_16),0.120666667,50,,
BB19_16,25,SP03_02(BB19_16),0.1435,62,,
BB19_16,25,SP03_02(BB19_16),0.153166667,68,,
BB19_16,25,SP03_02(BB19_16),0.1555,74,,
BB19_16,25,SP03_02(BB19_16),0.184166667,86,,
BB19_16,25,SP03_02(BB19_16),0.195333333,92,,
BB19_16,25,SP03_02(BB19_16),0.225166667,110,,
BB19_16,25,SP03_02(BB19_16),0.232333333,116,,
BB19_16,25,SP03_02(BB19_16),0.236166667,122,,
BB19_16,12,SP03_19(BB19_16),0.001,0,,
BB19_16,12,SP03_19(BB19_16),0.0875,17,,
BB19_16,12,SP03_19(BB19_16),0.175333333,23,,
BB19_16,12,SP03_19(BB19_16),0.228833333,29,,
BB19_16,12,SP03_19(BB19_16),0.218,41,,
BB19_16,12,SP03_19(BB19_16),0.196833333,47,,
BB19_16,12,SP03_19(BB19_16),0.198666667,53,,
BB19_16,12,SP03_19(BB19_16),0.199166667,65,,
BB19_16,12,SP03_19(BB19_16),0.206666667,71,,
BB19_16,12,SP03_19(BB19_16),0.206166667,77,,
BB19_16,12,SP03_19(BB19_16),0.206666667,89,,
BB19_16,12,SP03_19(BB19_16),0.206,95,,
BB19_16,12,SP03_19(BB19_16),0.249166667,113,,
BB19_16,12,SP03_19(BB19_16),0.239,119,,
BB19_16,12,SP03_19(BB19_16),0.237,125,,
BB19_16,15,SP03_19(BB19_16),0.002,0,,
BB19_16,15,SP03_19(BB19_16),0.038266667,16,,
BB19_16,15,SP03_19(BB19_16),0.082433333,22,,
BB19_16,15,SP03_19(BB19_16),0.121066667,28,,
BB19_16,15,SP03_19(BB19_16),0.218666667,40,,
BB19_16,15,SP03_19(BB19_16),0.2199,46,,
BB19_16,15,SP03_19(BB19_16),0.212066667,52,,
BB19_16,15,SP03_19(BB19_16),0.220066667,64,,
BB19_16,15,SP03_19(BB19_16),0.2233,70,,
BB19_16,15,SP03_19(BB19_16),0.208333333,76,,
BB19_16,15,SP03_19(BB19_16),0.2161,88,,
BB19_16,15,SP03_19(BB19_16),0.23,94,,
BB19_16,15,SP03_19(BB19_16),0.238633333,112,,
BB19_16,15,SP03_19(BB19_16),0.2451,118,,
BB19_16,15,SP03_19(BB19_16),0.247566667,124,,
BB19_16,18,SP03_19(BB19_16),0.00225,0,,
BB19_16,18,SP03_19(BB19_16),0.087083333,15,,
BB19_16,18,SP03_19(BB19_16),0.126083333,21,,
BB19_16,18,SP03_19(BB19_16),0.134083333,27,,
BB19_16,18,SP03_19(BB19_16),0.127416667,39,,
BB19_16,18,SP03_19(BB19_16),0.13425,45,,
BB19_16,18,SP03_19(BB19_16),0.138333333,51,,
BB19_16,18,SP03_19(BB19_16),0.144583333,63,,
BB19_16,18,SP03_19(BB19_16),0.149,69,,
BB19_16,18,SP03_19(BB19_16),0.148916667,75,,
BB19_16,18,SP03_19(BB19_16),0.16575,87,,
BB19_16,18,SP03_19(BB19_16),0.161416667,93,,
BB19_16,18,SP03_19(BB19_16),0.210083333,111,,
BB19_16,18,SP03_19(BB19_16),0.2035,117,,
BB19_16,18,SP03_19(BB19_16),0.200083333,123,,
BB19_16,21,SP03_19(BB19_16),0.005066667,0,,
BB19_16,21,SP03_19(BB19_16),0.1133,15,,
BB19_16,21,SP03_19(BB19_16),0.128433333,21,,
BB19_16,21,SP03_19(BB19_16),0.1342,27,,
BB19_16,21,SP03_19(BB19_16),0.132066667,39,,
BB19_16,21,SP03_19(BB19_16),0.139266667,45,,
BB19_16,21,SP03_19(BB19_16),0.1397,51,,
BB19_16,21,SP03_19(BB19_16),0.1521,63,,
BB19_16,21,SP03_19(BB19_16),0.1645,69,,
BB19_16,21,SP03_19(BB19_16),0.169066667,75,,
BB19_16,21,SP03_19(BB19_16),0.190466667,87,,
BB19_16,21,SP03_19(BB19_16),0.187266667,93,,
BB19_16,21,SP03_19(BB19_16),0.2013,111,,
BB19_16,21,SP03_19(BB19_16),0.1837,117,,
BB19_16,21,SP03_19(BB19_16),0.176433333,123,,
BB19_16,25,SP03_19(BB19_16),0.005666667,0,,
BB19_16,25,SP03_19(BB19_16),0.103833333,14,,
BB19_16,25,SP03_19(BB19_16),0.1165,20,,
BB19_16,25,SP03_19(BB19_16),0.130333333,26,,
BB19_16,25,SP03_19(BB19_16),0.108,38,,
BB19_16,25,SP03_19(BB19_16),0.126333333,44,,
BB19_16,25,SP03_19(BB19_16),0.107833333,50,,
BB19_16,25,SP03_19(BB19_16),0.144333333,62,,
BB19_16,25,SP03_19(BB19_16),0.151833333,68,,
BB19_16,25,SP03_19(BB19_16),0.147,74,,
BB19_16,25,SP03_19(BB19_16),0.1785,86,,
BB19_16,25,SP03_19(BB19_16),0.183666667,92,,
BB19_16,25,SP03_19(BB19_16),0.193833333,110,,
BB19_16,25,SP03_19(BB19_16),0.214833333,116,,
BB19_16,25,SP03_19(BB19_16),0.2185,122,,
BB19_16,12,control(BB19_16),0.118833333,0,,
BB19_16,12,control(BB19_16),0.121333333,17,,
BB19_16,12,control(BB19_16),0.123,23,,
BB19_16,12,control(BB19_16),0.123,29,,
BB19_16,12,control(BB19_16),0.121833333,41,,
BB19_16,12,control(BB19_16),0.1235,47,,
BB19_16,12,control(BB19_16),0.122833333,53,,
BB19_16,12,control(BB19_16),0.122166667,65,,
BB19_16,12,control(BB19_16),0.122166667,71,,
BB19_16,12,control(BB19_16),0.1225,77,,
BB19_16,12,control(BB19_16),0.123,89,,
BB19_16,12,control(BB19_16),0.124,95,,
BB19_16,12,control(BB19_16),0.1235,113,,
BB19_16,12,control(BB19_16),0.123666667,119,,
BB19_16,12,control(BB19_16),0.123833333,125,,
BB19_16,15,control(BB19_16),0.129,0,,
BB19_16,15,control(BB19_16),0.128333333,16,,
BB19_16,15,control(BB19_16),0.127166667,22,,
BB19_16,15,control(BB19_16),0.126333333,28,,
BB19_16,15,control(BB19_16),0.124333333,40,,
BB19_16,15,control(BB19_16),0.1265,46,,
BB19_16,15,control(BB19_16),0.126333333,52,,
BB19_16,15,control(BB19_16),0.124333333,64,,
BB19_16,15,control(BB19_16),0.1245,70,,
BB19_16,15,control(BB19_16),0.124666667,76,,
BB19_16,15,control(BB19_16),0.1245,88,,
BB19_16,15,control(BB19_16),0.125,94,,
BB19_16,15,control(BB19_16),0.125166667,112,,
BB19_16,15,control(BB19_16),0.1245,118,,
BB19_16,15,control(BB19_16),0.124833333,124,,
BB19_16,18,control(BB19_16),0.12075,0,,
BB19_16,18,control(BB19_16),0.12025,15,,
BB19_16,18,control(BB19_16),0.12025,21,,
BB19_16,18,control(BB19_16),0.12075,27,,
BB19_16,18,control(BB19_16),0.11975,39,,
BB19_16,18,control(BB19_16),0.12075,45,,
BB19_16,18,control(BB19_16),0.121,51,,
BB19_16,18,control(BB19_16),0.12125,63,,
BB19_16,18,control(BB19_16),0.121,69,,
BB19_16,18,control(BB19_16),0.12075,75,,
BB19_16,18,control(BB19_16),0.12075,87,,
BB19_16,18,control(BB19_16),0.12175,93,,
BB19_16,18,control(BB19_16),0.12225,111,,
BB19_16,18,control(BB19_16),0.1215,117,,
BB19_16,18,control(BB19_16),0.12225,123,,
BB19_16,21,control(BB19_16),0.122333333,0,,
BB19_16,21,control(BB19_16),0.1205,15,,
BB19_16,21,control(BB19_16),0.120166667,21,,
BB19_16,21,control(BB19_16),0.12,27,,
BB19_16,21,control(BB19_16),0.119333333,39,,
BB19_16,21,control(BB19_16),0.120333333,45,,
BB19_16,21,control(BB19_16),0.1205,51,,
BB19_16,21,control(BB19_16),0.1205,63,,
BB19_16,21,control(BB19_16),0.1195,69,,
BB19_16,21,control(BB19_16),0.120333333,75,,
BB19_16,21,control(BB19_16),0.120333333,87,,
BB19_16,21,control(BB19_16),0.121333333,93,,
BB19_16,21,control(BB19_16),0.1215,111,,
BB19_16,21,control(BB19_16),0.1215,117,,
BB19_16,21,control(BB19_16),0.121166667,123,,
BB19_16,25,control(BB19_16),0.114,0,,
BB19_16,25,control(BB19_16),0.129333333,14,,
BB19_16,25,control(BB19_16),0.144333333,20,,
BB19_16,25,control(BB19_16),0.136333333,26,,
BB19_16,25,control(BB19_16),0.182333333,38,,
BB19_16,25,control(BB19_16),0.122,44,,
BB19_16,25,control(BB19_16),0.163666667,50,,
BB19_16,25,control(BB19_16),0.118666667,62,,
BB19_16,25,control(BB19_16),0.118666667,68,,
BB19_16,25,control(BB19_16),0.137,74,,
BB19_16,25,control(BB19_16),0.118,86,,
BB19_16,25,control(BB19_16),0.118,92,,
BB19_16,25,control(BB19_16),0.150666667,110,,
BB19_16,25,control(BB19_16),0.118333333,116,,
BB19_16,25,control(BB19_16),0.122,122,,
S56,12,S18(S56),0.006833333,0,,
S56,12,S18(S56),0.029633333,17,,
S56,12,S18(S56),0.0435,23,,
S56,12,S18(S56),0.061366667,29,,
S56,12,S18(S56),0.113833333,41,,
S56,12,S18(S56),0.124166667,47,,
S56,12,S18(S56),0.13,53,,
S56,12,S18(S56),0.145833333,65,,
S56,12,S18(S56),0.163,71,,
S56,12,S18(S56),0.1665,77,,
S56,12,S18(S56),0.166833333,89,,
S56,12,S18(S56),0.1815,95,,
S56,12,S18(S56),0.18233,101,,
S56,12,S18(S56),0.175833333,113,,
S56,12,S18(S56),0.184166667,119,,
S56,12,S18(S56),0.180833333,125,,
S56,15,S18(S56),0.011666667,0,,
S56,15,S18(S56),0.026666667,16,,
S56,15,S18(S56),0.0435,22,,
S56,15,S18(S56),0.072666667,28,,
S56,15,S18(S56),0.130666667,40,,
S56,15,S18(S56),0.141,46,,
S56,15,S18(S56),0.150166667,52,,
S56,15,S18(S56),0.1765,64,,
S56,15,S18(S56),0.19525,70,,
S56,15,S18(S56),0.22025,76,,
S56,15,S18(S56),0.214666667,88,,
S56,15,S18(S56),0.188833333,94,,
S56,15,S18(S56),0.200083333,112,,
S56,15,S18(S56),0.1905,118,,
S56,15,S18(S56),0.190083333,124,,
S56,18,S18(S56),0.029166667,0,,
S56,18,S18(S56),0.089,15,,
S56,18,S18(S56),0.121,21,,
S56,18,S18(S56),0.144666667,27,,
S56,18,S18(S56),0.190666667,39,,
S56,18,S18(S56),0.205166667,45,,
S56,18,S18(S56),0.214166667,51,,
S56,18,S18(S56),0.253666667,63,,
S56,18,S18(S56),0.245833333,69,,
S56,18,S18(S56),0.1915,75,,
S56,18,S18(S56),0.189833333,87,,
S56,18,S18(S56),0.1755,93,,
S56,18,S18(S56),0.151166667,111,,
S56,18,S18(S56),0.163166667,117,,
S56,18,S18(S56),0.1665,123,,
S56,21,S18(S56),0.003166667,0,,
S56,21,S18(S56),0.035833333,15,,
S56,21,S18(S56),0.056,21,,
S56,21,S18(S56),0.089833333,27,,
S56,21,S18(S56),0.135166667,39,,
S56,21,S18(S56),0.158,45,,
S56,21,S18(S56),0.152333333,51,,
S56,21,S18(S56),0.183666667,63,,
S56,21,S18(S56),0.173333333,69,,
S56,21,S18(S56),0.169166667,75,,
S56,21,S18(S56),0.1885,87,,
S56,21,S18(S56),0.184666667,93,,
S56,21,S18(S56),0.218333333,111,,
S56,21,S18(S56),0.180166667,117,,
S56,21,S18(S56),0.1725,123,,
S56,25,S18(S56),0.003,0,,
S56,25,S18(S56),0.031,14,,
S56,25,S18(S56),0.054666667,20,,
S56,25,S18(S56),0.099166667,26,,
S56,25,S18(S56),0.1645,38,,
S56,25,S18(S56),0.1605,44,,
S56,25,S18(S56),0.175333333,50,,
S56,25,S18(S56),0.2085,62,,
S56,25,S18(S56),0.199666667,68,,
S56,25,S18(S56),0.190833333,74,,
S56,25,S18(S56),0.183166667,86,,
S56,25,S18(S56),0.164833333,92,,
S56,25,S18(S56),0.152833333,116,,
S56,25,S18(S56),0.145,122,,
S56,28,S18(S56),0.0158,0,,
S56,28,S18(S56),0.0918,13,,
S56,28,S18(S56),0.1142,19,,
S56,28,S18(S56),0.1502,25,,
S56,28,S18(S56),0.1668,37,,
S56,28,S18(S56),0.2064,43,,
S56,28,S18(S56),0.2164,49,,
S56,28,S18(S56),0.2222,61,,
S56,28,S18(S56),0.1712,67,,
S56,28,S18(S56),0.195,73,,
S56,28,S18(S56),0.2108,85,,
S56,28,S18(S56),0.1986,91,,
S56,28,S18(S56),0.2134,109,,
S56,28,S18(S56),0.1754,115,,
S56,28,S18(S56),0.1642,121,,
S56,12,S56(S56),0.007166667,0,,
S56,12,S56(S56),0.0158,17,,
S56,12,S56(S56),0.0218,23,,
S56,12,S56(S56),0.03345,29,,
S56,12,S56(S56),0.086,41,,
S56,12,S56(S56),0.102583333,47,,
S56,12,S56(S56),0.128833333,53,,
S56,12,S56(S56),0.144583333,65,,
S56,12,S56(S56),0.158166667,71,,
S56,12,S56(S56),0.16475,77,,
S56,12,S56(S56),0.17525,89,,
S56,12,S56(S56),0.21025,95,,
S56,12,S56(S56),0.2123,101,,
S56,12,S56(S56),0.203666667,113,,
S56,12,S56(S56),0.1825,119,,
S56,12,S56(S56),0.179083333,125,,
S56,15,S56(S56),0.006,0,,
S56,15,S56(S56),0.011833333,16,,
S56,15,S56(S56),0.019166667,22,,
S56,15,S56(S56),0.034166667,28,,
S56,15,S56(S56),0.103333333,40,,
S56,15,S56(S56),0.125166667,46,,
S56,15,S56(S56),0.127666667,52,,
S56,15,S56(S56),0.161166667,64,,
S56,15,S56(S56),0.176833333,70,,
S56,15,S56(S56),0.192666667,76,,
S56,15,S56(S56),0.243666667,88,,
S56,15,S56(S56),0.228,94,,
S56,15,S56(S56),0.219333333,112,,
S56,15,S56(S56),0.208666667,118,,
S56,15,S56(S56),0.207,124,,
S56,18,S56(S56),0.00675,0,,
S56,18,S56(S56),0.0485,15,,
S56,18,S56(S56),0.073833333,21,,
S56,18,S56(S56),0.113166667,27,,
S56,18,S56(S56),0.190333333,39,,
S56,18,S56(S56),0.229666667,45,,
S56,18,S56(S56),0.237416667,51,,
S56,18,S56(S56),0.243916667,63,,
S56,18,S56(S56),0.2665,69,,
S56,18,S56(S56),0.270916667,75,,
S56,18,S56(S56),0.289666667,87,,
S56,18,S56(S56),0.274416667,93,,
S56,18,S56(S56),0.224166667,111,,
S56,18,S56(S56),0.237166667,117,,
S56,18,S56(S56),0.240333333,123,,
S56,21,S56(S56),0.00725,0,,
S56,21,S56(S56),0.04375,15,,
S56,21,S56(S56),0.06425,21,,
S56,21,S56(S56),0.12825,27,,
S56,21,S56(S56),0.208416667,39,,
S56,21,S56(S56),0.225166667,45,,
S56,21,S56(S56),0.19725,51,,
S56,21,S56(S56),0.187583333,63,,
S56,21,S56(S56),0.185583333,69,,
S56,21,S56(S56),0.188333333,75,,
S56,21,S56(S56),0.19875,87,,
S56,21,S56(S56),0.196416667,93,,
S56,21,S56(S56),0.215416667,111,,
S56,21,S56(S56),0.199583333,117,,
S56,21,S56(S56),0.195833333,123,,
S56,25,S56(S56),0.0015,0,,
S56,25,S56(S56),0.079666667,14,,
S56,25,S56(S56),0.137,20,,
S56,25,S56(S56),0.2195,26,,
S56,25,S56(S56),0.251166667,38,,
S56,25,S56(S56),0.258833333,44,,
S56,25,S56(S56),0.260666667,50,,
S56,25,S56(S56),0.295666667,62,,
S56,25,S56(S56),0.287166667,68,,
S56,25,S56(S56),0.283833333,74,,
S56,25,S56(S56),0.272666667,86,,
S56,25,S56(S56),0.264333333,92,,
S56,25,S56(S56),0.239333333,116,,
S56,25,S56(S56),0.243,122,,
S56,28,S56(S56),0.0076,0,,
S56,28,S56(S56),0.0734,13,,
S56,28,S56(S56),0.11,19,,
S56,28,S56(S56),0.156,25,,
S56,28,S56(S56),0.1844,37,,
S56,28,S56(S56),0.2116,43,,
S56,28,S56(S56),0.2208,49,,
S56,28,S56(S56),0.2218,61,,
S56,28,S56(S56),0.2206,67,,
S56,28,S56(S56),0.2276,73,,
S56,28,S56(S56),0.2372,85,,
S56,28,S56(S56),0.25,91,,
S56,28,S56(S56),0.2634,109,,
S56,28,S56(S56),0.223,115,,
S56,28,S56(S56),0.2112,121,,
S56,12,BB19_16(S56),0.0131,0,,
S56,12,BB19_16(S56),0.1185,17,,
S56,12,BB19_16(S56),0.1383,23,,
S56,12,BB19_16(S56),0.1559,29,,
S56,12,BB19_16(S56),0.210666667,41,,
S56,12,BB19_16(S56),0.233433333,47,,
S56,12,BB19_16(S56),0.258933333,53,,
S56,12,BB19_16(S56),0.289233333,65,,
S56,12,BB19_16(S56),0.281766667,71,,
S56,12,BB19_16(S56),0.2764,77,,
S56,12,BB19_16(S56),0.2656,89,,
S56,12,BB19_16(S56),0.2722,95,,
S56,12,BB19_16(S56),0.27062,101,,
S56,12,BB19_16(S56),0.264866667,113,,
S56,12,BB19_16(S56),0.2728,119,,
S56,12,BB19_16(S56),0.270733333,125,,
S56,15,BB19_16(S56),0.00725,0,,
S56,15,BB19_16(S56),0.091666667,16,,
S56,15,BB19_16(S56),0.109166667,22,,
S56,15,BB19_16(S56),0.15475,28,,
S56,15,BB19_16(S56),0.219416667,40,,
S56,15,BB19_16(S56),0.243,46,,
S56,15,BB19_16(S56),0.244166667,52,,
S56,15,BB19_16(S56),0.24025,64,,
S56,15,BB19_16(S56),0.23575,70,,
S56,15,BB19_16(S56),0.234,76,,
S56,15,BB19_16(S56),0.237166667,88,,
S56,15,BB19_16(S56),0.229083333,94,,
S56,15,BB19_16(S56),0.240833333,112,,
S56,15,BB19_16(S56),0.22625,118,,
S56,15,BB19_16(S56),0.224833333,124,,
S56,18,BB19_16(S56),0.01525,0,,
S56,18,BB19_16(S56),0.1175,15,,
S56,18,BB19_16(S56),0.150333333,21,,
S56,18,BB19_16(S56),0.198166667,27,,
S56,18,BB19_16(S56),0.219083333,39,,
S56,18,BB19_16(S56),0.205916667,45,,
S56,18,BB19_16(S56),0.202416667,51,,
S56,18,BB19_16(S56),0.201166667,63,,
S56,18,BB19_16(S56),0.2045,69,,
S56,18,BB19_16(S56),0.200666667,75,,
S56,18,BB19_16(S56),0.206166667,87,,
S56,18,BB19_16(S56),0.199666667,93,,
S56,18,BB19_16(S56),0.187166667,111,,
S56,18,BB19_16(S56),0.193166667,117,,
S56,18,BB19_16(S56),0.192833333,123,,
S56,21,BB19_16(S56),0.0081,0,,
S56,21,BB19_16(S56),0.0758,15,,
S56,21,BB19_16(S56),0.1285,21,,
S56,21,BB19_16(S56),0.1759,27,,
S56,21,BB19_16(S56),0.206066667,39,,
S56,21,BB19_16(S56),0.200466667,45,,
S56,21,BB19_16(S56),0.1989,51,,
S56,21,BB19_16(S56),0.204333333,63,,
S56,21,BB19_16(S56),0.200833333,69,,
S56,21,BB19_16(S56),0.199133333,75,,
S56,21,BB19_16(S56),0.2048,87,,
S56,21,BB19_16(S56),0.198566667,93,,
S56,21,BB19_16(S56),0.202866667,111,,
S56,21,BB19_16(S56),0.195033333,117,,
S56,21,BB19_16(S56),0.191633333,123,,
S56,25,BB19_16(S56),0.0075,0,,
S56,25,BB19_16(S56),0.084166667,14,,
S56,25,BB19_16(S56),0.137083333,20,,
S56,25,BB19_16(S56),0.187666667,26,,
S56,25,BB19_16(S56),0.213833333,38,,
S56,25,BB19_16(S56),0.208333333,44,,
S56,25,BB19_16(S56),0.198666667,50,,
S56,25,BB19_16(S56),0.213083333,62,,
S56,25,BB19_16(S56),0.213333333,68,,
S56,25,BB19_16(S56),0.153333333,74,,
S56,25,BB19_16(S56),0.23175,86,,
S56,25,BB19_16(S56),0.167166667,92,,
S56,25,BB19_16(S56),0.118333333,116,,
S56,25,BB19_16(S56),0.08925,122,,
S56,28,BB19_16(S56),0.012333333,0,,
S56,28,BB19_16(S56),0.1045,13,,
S56,28,BB19_16(S56),0.103333333,19,,
S56,28,BB19_16(S56),0.1385,25,,
S56,28,BB19_16(S56),0.126333333,37,,
S56,28,BB19_16(S56),0.1465,43,,
S56,28,BB19_16(S56),0.145166667,49,,
S56,28,BB19_16(S56),0.152666667,61,,
S56,28,BB19_16(S56),0.125666667,67,,
S56,28,BB19_16(S56),0.142666667,73,,
S56,28,BB19_16(S56),0.152833333,85,,
S56,28,BB19_16(S56),0.165666667,91,,
S56,28,BB19_16(S56),0.176,109,,
S56,28,BB19_16(S56),0.148166667,115,,
S56,28,BB19_16(S56),0.141333333,121,,
S56,12,WYC41_02(S56),-0.0039,0,,
S56,12,WYC41_02(S56),0.0833,17,,
S56,12,WYC41_02(S56),0.1683,23,,
S56,12,WYC41_02(S56),0.2093,29,,
S56,12,WYC41_02(S56),0.2024,41,,
S56,12,WYC41_02(S56),0.204433333,47,,
S56,12,WYC41_02(S56),0.202533333,53,,
S56,12,WYC41_02(S56),0.194633333,65,,
S56,12,WYC41_02(S56),0.197366667,71,,
S56,12,WYC41_02(S56),0.1938,77,,
S56,12,WYC41_02(S56),0.1928,89,,
S56,12,WYC41_02(S56),0.2014,95,,
S56,12,WYC41_02(S56),0.19373,101,,
S56,12,WYC41_02(S56),0.190066667,113,,
S56,12,WYC41_02(S56),0.1996,119,,
S56,12,WYC41_02(S56),0.204933333,125,,
S56,15,WYC41_02(S56),0.002833333,0,,
S56,15,WYC41_02(S56),0.1435,16,,
S56,15,WYC41_02(S56),0.1785,22,,
S56,15,WYC41_02(S56),0.171,28,,
