spent-media,temp(SM),temp(G),species,OD,time point
WYM25_02,21,12(21),BB13_09(WYM25_02),0.005666667,73
WYM25_02,21,12(21),BB13_09(WYM25_02),0.0045,86
WYM25_02,21,12(21),BB13_09(WYM25_02),0.004333333,92
WYM25_02,21,12(21),BB13_09(WYM25_02),0.003833333,98
WYM25_02,21,12(21),BB13_09(WYM25_02),0.004166667,110
WYM25_02,21,12(21),BB13_09(WYM25_02),0.004166667,116
WYM25_02,25,15(25),BB13_09(WYM25_02),0.006416667,0
WYM25_02,25,15(25),BB13_09(WYM25_02),0.006083333,6
WYM25_02,25,15(25),BB13_09(WYM25_02),0.011416667,24
WYM25_02,25,15(25),BB13_09(WYM25_02),0.011166667,30
WYM25_02,25,15(25),BB13_09(WYM25_02),0.012666667,43
WYM25_02,25,15(25),BB13_09(WYM25_02),0.011166667,48
WYM25_02,25,15(25),BB13_09(WYM25_02),0.011916667,54
WYM25_02,25,15(25),BB13_09(WYM25_02),0.014583333,67
WYM25_02,25,15(25),BB13_09(WYM25_02),0.0155,72
WYM25_02,25,15(25),BB13_09(WYM25_02),0.019083333,78
WYM25_02,25,15(25),BB13_09(WYM25_02),0.037916667,91
WYM25_02,25,15(25),BB13_09(WYM25_02),0.052666667,96
WYM25_02,25,15(25),BB13_09(WYM25_02),0.043,102
WYM25_02,25,15(25),BB13_09(WYM25_02),0.039416667,114
WYM25_02,28,18(28),BB13_09(WYM25_02),0.0186,0
WYM25_02,28,18(28),BB13_09(WYM25_02),0.015833333,6
WYM25_02,28,18(28),BB13_09(WYM25_02),0.03495,20
WYM25_02,28,18(28),BB13_09(WYM25_02),0.01405,24
WYM25_02,28,18(28),BB13_09(WYM25_02),0.0155,30
WYM25_02,28,18(28),BB13_09(WYM25_02),0.01485,44
WYM25_02,28,18(28),BB13_09(WYM25_02),0.01885,49
WYM25_02,28,18(28),BB13_09(WYM25_02),0.02,55
WYM25_02,28,18(28),BB13_09(WYM25_02),0.02795,68
WYM25_02,28,18(28),BB13_09(WYM25_02),0.0319,74
WYM25_02,28,18(28),BB13_09(WYM25_02),0.0455,79
WYM25_02,28,18(28),BB13_09(WYM25_02),0.08295,91
WYM25_02,28,18(28),BB13_09(WYM25_02),0.1219,97
WYM25_02,28,18(28),BB13_09(WYM25_02),0.12025,102
WYM25_02,28,18(28),BB13_09(WYM25_02),0.1082,114
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0038,0
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0058,13
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0058,18
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0056,24
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0054,37
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0056,42
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0054,48
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0068,61
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0074,66
WYM25_02,12,21(12),BB13_09(WYM25_02),0.007,72
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0082,85
WYM25_02,12,21(12),BB13_09(WYM25_02),0.007,90
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0134,96
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0222,108
WYM25_02,12,21(12),BB13_09(WYM25_02),0.0206,114
WYM25_02,15,25(15),BB13_09(WYM25_02),0.008833333,0
WYM25_02,15,25(15),BB13_09(WYM25_02),0.007666667,6
WYM25_02,15,25(15),BB13_09(WYM25_02),0.004833333,24
WYM25_02,15,25(15),BB13_09(WYM25_02),0.005166667,31
WYM25_02,15,25(15),BB13_09(WYM25_02),0.003833333,45
WYM25_02,15,25(15),BB13_09(WYM25_02),0.002,49
WYM25_02,15,25(15),BB13_09(WYM25_02),0.002833333,55
WYM25_02,15,25(15),BB13_09(WYM25_02),0.005333333,68
WYM25_02,15,25(15),BB13_09(WYM25_02),0.002333333,73
WYM25_02,15,25(15),BB13_09(WYM25_02),0.002666667,79
WYM25_02,15,25(15),BB13_09(WYM25_02),0,92
WYM25_02,15,25(15),BB13_09(WYM25_02),0.0025,98
WYM25_02,15,25(15),BB13_09(WYM25_02),0.0015,104
WYM25_02,15,25(15),BB13_09(WYM25_02),0.001,117
WYM25_02,12,28(12),BB13_09(WYM25_02),0.018833333,0
WYM25_02,12,28(12),BB13_09(WYM25_02),0.028666667,18
WYM25_02,12,28(12),BB13_09(WYM25_02),0.0115,24
WYM25_02,12,28(12),BB13_09(WYM25_02),0.021833333,30
WYM25_02,12,28(12),BB13_09(WYM25_02),0.003833333,42
WYM25_02,12,28(12),BB13_09(WYM25_02),0.006666667,48
WYM25_02,12,28(12),BB13_09(WYM25_02),0.004833333,54
WYM25_02,12,28(12),BB13_09(WYM25_02),0.005333333,71
WYM25_02,12,28(12),BB13_09(WYM25_02),0.005166667,77
WYM25_02,12,28(12),BB13_09(WYM25_02),0.0235,89
WYM25_02,12,28(12),BB13_09(WYM25_02),0.010833333,95
WYM25_02,12,28(12),BB13_09(WYM25_02),0.0045,101
WYM25_02,12,28(12),BB13_09(WYM25_02),0.005833333,114
WYM25_02,12,28(12),BB13_09(WYM25_02),0.006,120
WYM25_02,18,28(18),BB13_09(WYM25_02),0.005333333,0
WYM25_02,18,28(18),BB13_09(WYM25_02),0.0055,6
WYM25_02,18,28(18),BB13_09(WYM25_02),0.025166667,18
WYM25_02,18,28(18),BB13_09(WYM25_02),0.005,23
WYM25_02,18,28(18),BB13_09(WYM25_02),0.007833333,29
WYM25_02,18,28(18),BB13_09(WYM25_02),0.004666667,42
WYM25_02,18,28(18),BB13_09(WYM25_02),0.004833333,47
WYM25_02,18,28(18),BB13_09(WYM25_02),0.0055,53
WYM25_02,18,28(18),BB13_09(WYM25_02),0.005166667,67
WYM25_02,18,28(18),BB13_09(WYM25_02),0.0045,72
WYM25_02,18,28(18),BB13_09(WYM25_02),0.008,77
WYM25_02,18,28(18),BB13_09(WYM25_02),0.004833333,90
WYM25_02,18,28(18),BB13_09(WYM25_02),0.014,96
WYM25_02,18,28(18),BB13_09(WYM25_02),0.0065,101
WYM25_02,18,28(18),BB13_09(WYM25_02),0.018333333,114
WYM25_02,28,12(28),SP03_02(WYM25_02),0.006833333,0
WYM25_02,28,12(28),SP03_02(WYM25_02),0.012166667,18
WYM25_02,28,12(28),SP03_02(WYM25_02),0.0065,24
WYM25_02,28,12(28),SP03_02(WYM25_02),0.0065,30
WYM25_02,28,12(28),SP03_02(WYM25_02),0.0075,42
WYM25_02,28,12(28),SP03_02(WYM25_02),0.007,48
WYM25_02,28,12(28),SP03_02(WYM25_02),0.002833333,54
WYM25_02,28,12(28),SP03_02(WYM25_02),0.002,72
WYM25_02,28,12(28),SP03_02(WYM25_02),0.001333333,78
WYM25_02,28,12(28),SP03_02(WYM25_02),0.0145,90
WYM25_02,28,12(28),SP03_02(WYM25_02),0.0005,96
WYM25_02,28,12(28),SP03_02(WYM25_02),-0.001166667,102
WYM25_02,28,12(28),SP03_02(WYM25_02),-0.001166667,114
WYM25_02,28,12(28),SP03_02(WYM25_02),-0.000833333,120
WYM25_02,21,12(21),SP03_02(WYM25_02),0.004,0
WYM25_02,21,12(21),SP03_02(WYM25_02),0.003166667,13
WYM25_02,21,12(21),SP03_02(WYM25_02),0.003,19
WYM25_02,21,12(21),SP03_02(WYM25_02),0.002666667,25
WYM25_02,21,12(21),SP03_02(WYM25_02),0.002666667,38
WYM25_02,21,12(21),SP03_02(WYM25_02),0.0025,43
WYM25_02,21,12(21),SP03_02(WYM25_02),0.001166667,49
WYM25_02,21,12(21),SP03_02(WYM25_02),0.0015,62
WYM25_02,21,12(21),SP03_02(WYM25_02),0.001333333,67
WYM25_02,21,12(21),SP03_02(WYM25_02),0.000833333,73
WYM25_02,21,12(21),SP03_02(WYM25_02),0.0015,86
WYM25_02,21,12(21),SP03_02(WYM25_02),0.001333333,92
WYM25_02,21,12(21),SP03_02(WYM25_02),0.000166667,98
WYM25_02,21,12(21),SP03_02(WYM25_02),0.000666667,110
WYM25_02,21,12(21),SP03_02(WYM25_02),0.000833333,116
WYM25_02,25,15(25),SP03_02(WYM25_02),0.0085,0
WYM25_02,25,15(25),SP03_02(WYM25_02),0.006666667,6
WYM25_02,25,15(25),SP03_02(WYM25_02),0.006166667,24
WYM25_02,25,15(25),SP03_02(WYM25_02),0.01,30
WYM25_02,25,15(25),SP03_02(WYM25_02),0.007333333,43
WYM25_02,25,15(25),SP03_02(WYM25_02),0.006,48
WYM25_02,25,15(25),SP03_02(WYM25_02),0.0065,54
WYM25_02,25,15(25),SP03_02(WYM25_02),0.006,67
WYM25_02,25,15(25),SP03_02(WYM25_02),0.006833333,72
WYM25_02,25,15(25),SP03_02(WYM25_02),0.005833333,78
WYM25_02,25,15(25),SP03_02(WYM25_02),0.006333333,91
WYM25_02,25,15(25),SP03_02(WYM25_02),0.009,96
WYM25_02,25,15(25),SP03_02(WYM25_02),0.0085,102
WYM25_02,25,15(25),SP03_02(WYM25_02),0.010666667,114
WYM25_02,28,18(28),SP03_02(WYM25_02),0.010666667,0
WYM25_02,28,18(28),SP03_02(WYM25_02),0.007,6
WYM25_02,28,18(28),SP03_02(WYM25_02),0.024083333,20
WYM25_02,28,18(28),SP03_02(WYM25_02),0.00425,24
WYM25_02,28,18(28),SP03_02(WYM25_02),0.003833333,30
WYM25_02,28,18(28),SP03_02(WYM25_02),0.00075,44
WYM25_02,28,18(28),SP03_02(WYM25_02),0.00325,49
WYM25_02,28,18(28),SP03_02(WYM25_02),0.002166667,55
WYM25_02,28,18(28),SP03_02(WYM25_02),0.00325,68
WYM25_02,28,18(28),SP03_02(WYM25_02),0.002833333,74
WYM25_02,28,18(28),SP03_02(WYM25_02),0.004,79
WYM25_02,28,18(28),SP03_02(WYM25_02),0.002583333,91
WYM25_02,28,18(28),SP03_02(WYM25_02),0.008166667,97
WYM25_02,28,18(28),SP03_02(WYM25_02),0.002083333,102
WYM25_02,28,18(28),SP03_02(WYM25_02),0.019,114
WYM25_02,12,21(12),SP03_02(WYM25_02),0.010266667,0
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0101,13
WYM25_02,12,21(12),SP03_02(WYM25_02),0.009933333,18
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0096,24
WYM25_02,12,21(12),SP03_02(WYM25_02),0.008766667,37
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0093,42
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0087,48
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0094,61
WYM25_02,12,21(12),SP03_02(WYM25_02),0.009366667,66
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0084,72
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0084,85
WYM25_02,12,21(12),SP03_02(WYM25_02),0.008166667,90
WYM25_02,12,21(12),SP03_02(WYM25_02),0.012066667,96
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0104,108
WYM25_02,12,21(12),SP03_02(WYM25_02),0.0085,114
WYM25_02,15,25(15),SP03_02(WYM25_02),0.014,0
WYM25_02,15,25(15),SP03_02(WYM25_02),0.014833333,6
WYM25_02,15,25(15),SP03_02(WYM25_02),0.014666667,24
WYM25_02,15,25(15),SP03_02(WYM25_02),0.015166667,31
WYM25_02,15,25(15),SP03_02(WYM25_02),0.013666667,45
WYM25_02,15,25(15),SP03_02(WYM25_02),0.010666667,49
WYM25_02,15,25(15),SP03_02(WYM25_02),0.011166667,55
WYM25_02,15,25(15),SP03_02(WYM25_02),0.019333333,68
WYM25_02,15,25(15),SP03_02(WYM25_02),0.011666667,73
WYM25_02,15,25(15),SP03_02(WYM25_02),0.012166667,79
WYM25_02,15,25(15),SP03_02(WYM25_02),0.013,92
WYM25_02,15,25(15),SP03_02(WYM25_02),0.0145,98
WYM25_02,15,25(15),SP03_02(WYM25_02),0.0115,104
WYM25_02,15,25(15),SP03_02(WYM25_02),0.013833333,117
WYM25_02,12,28(12),SP03_02(WYM25_02),0.016833333,0
WYM25_02,12,28(12),SP03_02(WYM25_02),0.025833333,18
WYM25_02,12,28(12),SP03_02(WYM25_02),0.0045,24
WYM25_02,12,28(12),SP03_02(WYM25_02),0.019833333,30
WYM25_02,12,28(12),SP03_02(WYM25_02),0.000833333,42
WYM25_02,12,28(12),SP03_02(WYM25_02),0.002666667,48
WYM25_02,12,28(12),SP03_02(WYM25_02),0.001,54
WYM25_02,12,28(12),SP03_02(WYM25_02),0.001166667,71
WYM25_02,12,28(12),SP03_02(WYM25_02),0.001,77
WYM25_02,12,28(12),SP03_02(WYM25_02),0.017166667,89
WYM25_02,12,28(12),SP03_02(WYM25_02),0.0055,95
WYM25_02,12,28(12),SP03_02(WYM25_02),0.001333333,101
WYM25_02,12,28(12),SP03_02(WYM25_02),0.001333333,114
WYM25_02,12,28(12),SP03_02(WYM25_02),0.002666667,120
WYM25_02,18,28(18),SP03_02(WYM25_02),0.003666667,0
WYM25_02,18,28(18),SP03_02(WYM25_02),0.003666667,6
WYM25_02,18,28(18),SP03_02(WYM25_02),0.020333333,18
WYM25_02,18,28(18),SP03_02(WYM25_02),0.004166667,23
WYM25_02,18,28(18),SP03_02(WYM25_02),0.005666667,29
WYM25_02,18,28(18),SP03_02(WYM25_02),0.004166667,42
WYM25_02,18,28(18),SP03_02(WYM25_02),0.004666667,47
WYM25_02,18,28(18),SP03_02(WYM25_02),0.005,53
WYM25_02,18,28(18),SP03_02(WYM25_02),0.004666667,67
WYM25_02,18,28(18),SP03_02(WYM25_02),0.003666667,72
WYM25_02,18,28(18),SP03_02(WYM25_02),0.006333333,77
WYM25_02,18,28(18),SP03_02(WYM25_02),0.0045,90
WYM25_02,18,28(18),SP03_02(WYM25_02),0.012833333,96
WYM25_02,18,28(18),SP03_02(WYM25_02),0.004666667,101
WYM25_02,18,28(18),SP03_02(WYM25_02),0.019166667,114
WYM25_02,28,12(28),SP03_19(WYM25_02),0.0075,0
WYM25_02,28,12(28),SP03_19(WYM25_02),0.012833333,18
WYM25_02,28,12(28),SP03_19(WYM25_02),0.010833333,24
WYM25_02,28,12(28),SP03_19(WYM25_02),0.011666667,30
WYM25_02,28,12(28),SP03_19(WYM25_02),0.013,42
WYM25_02,28,12(28),SP03_19(WYM25_02),0.009833333,48
WYM25_02,28,12(28),SP03_19(WYM25_02),0.007166667,54
WYM25_02,28,12(28),SP03_19(WYM25_02),0.006,72
WYM25_02,28,12(28),SP03_19(WYM25_02),0.006666667,78
WYM25_02,28,12(28),SP03_19(WYM25_02),0.014,90
WYM25_02,28,12(28),SP03_19(WYM25_02),0.0055,96
WYM25_02,28,12(28),SP03_19(WYM25_02),0.004333333,102
WYM25_02,28,12(28),SP03_19(WYM25_02),0.006833333,114
WYM25_02,28,12(28),SP03_19(WYM25_02),0.005833333,120
WYM25_02,21,12(21),SP03_19(WYM25_02),0.0035,0
WYM25_02,21,12(21),SP03_19(WYM25_02),0.003,13
WYM25_02,21,12(21),SP03_19(WYM25_02),0.003166667,19
WYM25_02,21,12(21),SP03_19(WYM25_02),0.002,25
WYM25_02,21,12(21),SP03_19(WYM25_02),0.0025,38
WYM25_02,21,12(21),SP03_19(WYM25_02),0.002,43
WYM25_02,21,12(21),SP03_19(WYM25_02),0.0015,49
WYM25_02,21,12(21),SP03_19(WYM25_02),0.001666667,62
WYM25_02,21,12(21),SP03_19(WYM25_02),0.001333333,67
WYM25_02,21,12(21),SP03_19(WYM25_02),0.001166667,73
WYM25_02,21,12(21),SP03_19(WYM25_02),0.001833333,86
WYM25_02,21,12(21),SP03_19(WYM25_02),0.001833333,92
WYM25_02,21,12(21),SP03_19(WYM25_02),0.001,98
WYM25_02,21,12(21),SP03_19(WYM25_02),0.0015,110
WYM25_02,21,12(21),SP03_19(WYM25_02),0.0015,116
WYM25_02,25,15(25),SP03_19(WYM25_02),0.008666667,0
WYM25_02,25,15(25),SP03_19(WYM25_02),0.008583333,6
WYM25_02,25,15(25),SP03_19(WYM25_02),0.010166667,24
WYM25_02,25,15(25),SP03_19(WYM25_02),0.013416667,30
WYM25_02,25,15(25),SP03_19(WYM25_02),0.009916667,43
WYM25_02,25,15(25),SP03_19(WYM25_02),0.008666667,48
WYM25_02,25,15(25),SP03_19(WYM25_02),0.008666667,54
WYM25_02,25,15(25),SP03_19(WYM25_02),0.008583333,67
WYM25_02,25,15(25),SP03_19(WYM25_02),0.00925,72
WYM25_02,25,15(25),SP03_19(WYM25_02),0.008333333,78
WYM25_02,25,15(25),SP03_19(WYM25_02),0.008416667,91
WYM25_02,25,15(25),SP03_19(WYM25_02),0.009416667,96
WYM25_02,25,15(25),SP03_19(WYM25_02),0.00925,102
WYM25_02,25,15(25),SP03_19(WYM25_02),0.010916667,114
WYM25_02,28,18(28),SP03_19(WYM25_02),0.010333333,0
WYM25_02,28,18(28),SP03_19(WYM25_02),0.007666667,6
WYM25_02,28,18(28),SP03_19(WYM25_02),0.017583333,20
WYM25_02,28,18(28),SP03_19(WYM25_02),0.005583333,24
WYM25_02,28,18(28),SP03_19(WYM25_02),0.005333333,30
WYM25_02,28,18(28),SP03_19(WYM25_02),0.001583333,44
WYM25_02,28,18(28),SP03_19(WYM25_02),0.005083333,49
WYM25_02,28,18(28),SP03_19(WYM25_02),0.0045,55
WYM25_02,28,18(28),SP03_19(WYM25_02),0.004416667,68
WYM25_02,28,18(28),SP03_19(WYM25_02),0.003833333,74
WYM25_02,28,18(28),SP03_19(WYM25_02),0.0035,79
WYM25_02,28,18(28),SP03_19(WYM25_02),0.003583333,91
WYM25_02,28,18(28),SP03_19(WYM25_02),0.004833333,97
WYM25_02,28,18(28),SP03_19(WYM25_02),0.002583333,102
WYM25_02,28,18(28),SP03_19(WYM25_02),0.0065,114
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0058,0
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0072,13
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0092,18
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0092,24
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0102,37
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0116,42
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0102,48
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0146,61
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0148,66
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0134,72
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0152,85
WYM25_02,12,21(12),SP03_19(WYM25_02),0.015,90
WYM25_02,12,21(12),SP03_19(WYM25_02),0.017,96
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0166,108
WYM25_02,12,21(12),SP03_19(WYM25_02),0.0156,114
WYM25_02,15,25(15),SP03_19(WYM25_02),0.005666667,0
WYM25_02,15,25(15),SP03_19(WYM25_02),0.005,6
WYM25_02,15,25(15),SP03_19(WYM25_02),0.003666667,24
WYM25_02,15,25(15),SP03_19(WYM25_02),0.007666667,31
WYM25_02,15,25(15),SP03_19(WYM25_02),0.004166667,45
WYM25_02,15,25(15),SP03_19(WYM25_02),0,49
WYM25_02,15,25(15),SP03_19(WYM25_02),0.000833333,55
WYM25_02,15,25(15),SP03_19(WYM25_02),0.007,68
WYM25_02,15,25(15),SP03_19(WYM25_02),0.001333333,73
WYM25_02,15,25(15),SP03_19(WYM25_02),0.002333333,79
WYM25_02,15,25(15),SP03_19(WYM25_02),-0.000833333,92
WYM25_02,15,25(15),SP03_19(WYM25_02),0.001666667,98
WYM25_02,15,25(15),SP03_19(WYM25_02),0.001166667,104
WYM25_02,15,25(15),SP03_19(WYM25_02),0.002333333,117
WYM25_02,12,28(12),SP03_19(WYM25_02),0.013166667,0
WYM25_02,12,28(12),SP03_19(WYM25_02),0.021166667,18
WYM25_02,12,28(12),SP03_19(WYM25_02),0.004166667,24
WYM25_02,12,28(12),SP03_19(WYM25_02),0.014333333,30
WYM25_02,12,28(12),SP03_19(WYM25_02),0.002833333,42
WYM25_02,12,28(12),SP03_19(WYM25_02),0.004166667,48
WYM25_02,12,28(12),SP03_19(WYM25_02),0.002833333,54
WYM25_02,12,28(12),SP03_19(WYM25_02),0.003166667,71
WYM25_02,12,28(12),SP03_19(WYM25_02),0.002666667,77
WYM25_02,12,28(12),SP03_19(WYM25_02),0.013333333,89
WYM25_02,12,28(12),SP03_19(WYM25_02),0.003333333,95
WYM25_02,12,28(12),SP03_19(WYM25_02),0.003166667,101
WYM25_02,12,28(12),SP03_19(WYM25_02),0.003666667,114
WYM25_02,12,28(12),SP03_19(WYM25_02),0.003166667,120
WYM25_02,18,28(18),SP03_19(WYM25_02),0.007166667,0
WYM25_02,18,28(18),SP03_19(WYM25_02),0.008333333,6
WYM25_02,18,28(18),SP03_19(WYM25_02),0.018,18
WYM25_02,18,28(18),SP03_19(WYM25_02),0.0065,23
WYM25_02,18,28(18),SP03_19(WYM25_02),0.007,29
WYM25_02,18,28(18),SP03_19(WYM25_02),0.006333333,42
WYM25_02,18,28(18),SP03_19(WYM25_02),0.006,47
WYM25_02,18,28(18),SP03_19(WYM25_02),0.006666667,53
WYM25_02,18,28(18),SP03_19(WYM25_02),0.0065,67
WYM25_02,18,28(18),SP03_19(WYM25_02),0.006,72
WYM25_02,18,28(18),SP03_19(WYM25_02),0.005833333,77
WYM25_02,18,28(18),SP03_19(WYM25_02),0.006166667,90
WYM25_02,18,28(18),SP03_19(WYM25_02),0.0125,96
WYM25_02,18,28(18),SP03_19(WYM25_02),0.005166667,101
WYM25_02,18,28(18),SP03_19(WYM25_02),0.018833333,114
WYM25_02,28,12(28),control(WYM25_02),0.120666667,0
WYM25_02,28,12(28),control(WYM25_02),0.168,18
WYM25_02,28,12(28),control(WYM25_02),0.1225,24
WYM25_02,28,12(28),control(WYM25_02),0.121666667,30
WYM25_02,28,12(28),control(WYM25_02),0.118666667,42
WYM25_02,28,12(28),control(WYM25_02),0.120833333,48
WYM25_02,28,12(28),control(WYM25_02),0.121166667,54
WYM25_02,28,12(28),control(WYM25_02),0.123333333,72
WYM25_02,28,12(28),control(WYM25_02),0.125333333,78
WYM25_02,28,12(28),control(WYM25_02),0.122833333,90
WYM25_02,28,12(28),control(WYM25_02),0.126166667,96
WYM25_02,28,12(28),control(WYM25_02),0.128,102
WYM25_02,28,12(28),control(WYM25_02),0.1275,114
WYM25_02,28,12(28),control(WYM25_02),0.1295,120
WYM25_02,21,12(21),control(WYM25_02),0.124166667,0
WYM25_02,21,12(21),control(WYM25_02),0.121833333,13
WYM25_02,21,12(21),control(WYM25_02),0.124166667,19
WYM25_02,21,12(21),control(WYM25_02),0.124666667,25
WYM25_02,21,12(21),control(WYM25_02),0.125166667,38
WYM25_02,21,12(21),control(WYM25_02),0.125833333,43
WYM25_02,21,12(21),control(WYM25_02),0.1265,49
WYM25_02,21,12(21),control(WYM25_02),0.126666667,62
WYM25_02,21,12(21),control(WYM25_02),0.1265,67
WYM25_02,21,12(21),control(WYM25_02),0.127333333,73
WYM25_02,21,12(21),control(WYM25_02),0.126833333,86
WYM25_02,21,12(21),control(WYM25_02),0.1275,92
WYM25_02,21,12(21),control(WYM25_02),0.128333333,98
WYM25_02,21,12(21),control(WYM25_02),0.128,110
WYM25_02,21,12(21),control(WYM25_02),0.128,116
WYM25_02,25,15(25),control(WYM25_02),0.122333333,0
WYM25_02,25,15(25),control(WYM25_02),0.124166667,6
WYM25_02,25,15(25),control(WYM25_02),0.119833333,24
WYM25_02,25,15(25),control(WYM25_02),0.123333333,30
WYM25_02,25,15(25),control(WYM25_02),0.120833333,43
WYM25_02,25,15(25),control(WYM25_02),0.119833333,48
WYM25_02,25,15(25),control(WYM25_02),0.121333333,54
WYM25_02,25,15(25),control(WYM25_02),0.124166667,67
WYM25_02,25,15(25),control(WYM25_02),0.1245,72
WYM25_02,25,15(25),control(WYM25_02),0.125166667,78
WYM25_02,25,15(25),control(WYM25_02),0.125833333,91
WYM25_02,25,15(25),control(WYM25_02),0.124833333,96
WYM25_02,25,15(25),control(WYM25_02),0.125,102
WYM25_02,25,15(25),control(WYM25_02),0.123833333,114
WYM25_02,28,18(28),control(WYM25_02),0.115,0
WYM25_02,28,18(28),control(WYM25_02),0.1155,6
WYM25_02,28,18(28),control(WYM25_02),0.11725,20
WYM25_02,28,18(28),control(WYM25_02),0.11975,24
WYM25_02,28,18(28),control(WYM25_02),0.1205,30
WYM25_02,28,18(28),control(WYM25_02),0.12275,44
WYM25_02,28,18(28),control(WYM25_02),0.12075,49
WYM25_02,28,18(28),control(WYM25_02),0.121,55
WYM25_02,28,18(28),control(WYM25_02),0.12025,68
WYM25_02,28,18(28),control(WYM25_02),0.1205,74
WYM25_02,28,18(28),control(WYM25_02),0.1205,79
WYM25_02,28,18(28),control(WYM25_02),0.12025,91
WYM25_02,28,18(28),control(WYM25_02),0.1275,97
WYM25_02,28,18(28),control(WYM25_02),0.12175,102
WYM25_02,28,18(28),control(WYM25_02),0.122,114
WYM25_02,12,21(12),control(WYM25_02),0.1234,0
WYM25_02,12,21(12),control(WYM25_02),0.1214,13
WYM25_02,12,21(12),control(WYM25_02),0.1234,18
WYM25_02,12,21(12),control(WYM25_02),0.1224,24
WYM25_02,12,21(12),control(WYM25_02),0.1234,37
WYM25_02,12,21(12),control(WYM25_02),0.1242,42
WYM25_02,12,21(12),control(WYM25_02),0.1238,48
WYM25_02,12,21(12),control(WYM25_02),0.1246,61
WYM25_02,12,21(12),control(WYM25_02),0.1248,66
WYM25_02,12,21(12),control(WYM25_02),0.1246,72
WYM25_02,12,21(12),control(WYM25_02),0.1246,85
WYM25_02,12,21(12),control(WYM25_02),0.125,90
WYM25_02,12,21(12),control(WYM25_02),0.1246,96
WYM25_02,12,21(12),control(WYM25_02),0.1246,108
WYM25_02,12,21(12),control(WYM25_02),0.125,114
WYM25_02,15,25(15),control(WYM25_02),0.130833333,0
WYM25_02,15,25(15),control(WYM25_02),0.125333333,6
WYM25_02,15,25(15),control(WYM25_02),0.125666667,24
WYM25_02,15,25(15),control(WYM25_02),0.129833333,31
WYM25_02,15,25(15),control(WYM25_02),0.127666667,45
WYM25_02,15,25(15),control(WYM25_02),0.128,49
WYM25_02,15,25(15),control(WYM25_02),0.129166667,55
WYM25_02,15,25(15),control(WYM25_02),0.128166667,68
WYM25_02,15,25(15),control(WYM25_02),0.129833333,73
WYM25_02,15,25(15),control(WYM25_02),0.128666667,79
WYM25_02,15,25(15),control(WYM25_02),0.130666667,92
WYM25_02,15,25(15),control(WYM25_02),0.130666667,98
WYM25_02,15,25(15),control(WYM25_02),0.129333333,104
WYM25_02,15,25(15),control(WYM25_02),0.128166667,117
WYM25_02,12,28(12),control(WYM25_02),0.126833333,0
WYM25_02,12,28(12),control(WYM25_02),0.127333333,18
WYM25_02,12,28(12),control(WYM25_02),0.129166667,24
WYM25_02,12,28(12),control(WYM25_02),0.131166667,30
WYM25_02,12,28(12),control(WYM25_02),0.125,42
WYM25_02,12,28(12),control(WYM25_02),0.127833333,48
WYM25_02,12,28(12),control(WYM25_02),0.124833333,54
WYM25_02,12,28(12),control(WYM25_02),0.126,71
WYM25_02,12,28(12),control(WYM25_02),0.128166667,77
WYM25_02,12,28(12),control(WYM25_02),0.125,89
WYM25_02,12,28(12),control(WYM25_02),0.127666667,95
WYM25_02,12,28(12),control(WYM25_02),0.127166667,101
WYM25_02,12,28(12),control(WYM25_02),0.128,114
WYM25_02,12,28(12),control(WYM25_02),0.1295,120
WYM25_02,18,28(18),control(WYM25_02),0.1255,0
WYM25_02,18,28(18),control(WYM25_02),0.127833333,6
WYM25_02,18,28(18),control(WYM25_02),0.134833333,18
WYM25_02,18,28(18),control(WYM25_02),0.128333333,23
